2.400001418671053000000000000000e-001	0.000000000000000000000000000000e+000	0.000000000000000000000000000000e+000	0.000000000000000000000000000000e+000	0.000000000000000000000000000000e+000	
1.751040665072778900000000000000e-001	1.320820336346542500000000000000e-007	0.000000000000000000000000000000e+000	0.000000000000000000000000000000e+000	0.000000000000000000000000000000e+000	
1.277558999292728900000000000000e-001	9.636794001752025500000000000000e-008	6.075810219391971600000000000000e-008	0.000000000000000000000000000000e+000	0.000000000000000000000000000000e+000	
9.321068489326038400000000000000e-002	7.031003418673508700000000000000e-008	9.575721358948442000000000000000e-008	2.644222899231705000000000000000e-009	0.000000000000000000000000000000e+000	
6.800650132855376500000000000000e-002	5.129819010348881900000000000000e-008	1.133949252162954800000000000000e-007	5.485557045348615100000000000000e-009	1.808464484357931200000000000000e-010	
4.961753288527748900000000000000e-002	3.742715159126097300000000000000e-008	1.195785742889104200000000000000e-007	7.669575138696048800000000000000e-009	5.226801004826837000000000000000e-010	
3.620094434394789700000000000000e-002	2.730684403113006600000000000000e-008	1.184319058415070300000000000000e-007	9.027432117895313800000000000000e-009	9.508660168598645000000000000000e-010	
2.641220341252531500000000000000e-002	1.992306919542795200000000000000e-008	1.128059576679150900000000000000e-007	9.654425504944293400000000000000e-009	1.392980893627996100000000000000e-009	
1.927033953801373500000000000000e-002	1.453586821359903700000000000000e-008	1.046474096906253600000000000000e-007	9.722140070309238000000000000000e-009	1.796470846912881900000000000000e-009	
1.405963675617590000000000000000e-002	1.060536720775969100000000000000e-008	9.526361389171017400000000000000e-008	9.400831968200884600000000000000e-009	2.130205866097801300000000000000e-009	
1.025790880984068400000000000000e-002	7.737674279834190300000000000000e-009	8.551281331361794800000000000000e-008	8.832271161762166400000000000000e-009	2.380439307797997400000000000000e-009	
2.363423528626301900000000000000e-003	2.051574092106704200000000000000e-004	1.306938025676931800000000000000e-028	6.806656543336060000000000000000e-009	5.329631605091362900000000000000e-010	
5.445330894641823000000000000000e-004	9.855720046148645200000000000000e-005	1.624166544594521700000000000000e-025	2.842762322859874200000000000000e-009	1.884750610681753900000000000000e-010	
3.972912581266205300000000000000e-004	9.776895211289494300000000000000e-010	4.533658585352459500000000000000e-005	1.417128041479600100000000000000e-009	3.481535549907669600000000000000e-010	
2.898636406818676500000000000000e-004	2.186525854605517600000000000000e-010	3.837485517387251400000000000000e-005	1.973777263321515800000000000000e-006	3.808907581740154900000000000000e-010	
2.114844675554593100000000000000e-004	1.595254896346526100000000000000e-010	3.248186388935610400000000000000e-005	2.654028449045693300000000000000e-006	1.353033026757142000000000000000e-007	
1.542990349255415400000000000000e-004	1.163897726212234800000000000000e-010	2.749381140136099000000000000000e-005	2.736670384245589700000000000000e-006	2.918762910017171800000000000000e-007	
3.555051778560509200000000000000e-005	3.085969161537369200000000000000e-006	4.005084632268955600000000000000e-026	2.145415036866035900000000000000e-006	8.902824216594414300000000000000e-008	
8.190843937776420900000000000000e-006	1.482493283775514200000000000000e-006	2.443064517680951700000000000000e-027	8.960206813535820800000000000000e-007	4.592285080478916300000000000000e-008	
5.976038474282736700000000000000e-006	1.470636485111770900000000000000e-011	6.819510266368265900000000000000e-007	4.466697842028521300000000000000e-007	9.873823871687096600000000000000e-008	
4.360116749557140600000000000000e-006	3.288963037785243100000000000000e-012	5.772329651688445800000000000000e-007	2.523454681757223600000000000000e-007	1.110842728743888100000000000000e-007	
1.004571468170521200000000000000e-006	8.720200900177505900000000000000e-008	8.408687628981835600000000000000e-028	1.264373428313324300000000000000e-007	2.258257070238837000000000000000e-008	
7.329351883102132800000000000000e-007	1.152751284301452800000000000000e-012	4.011316625469389700000000000000e-008	6.302950569437490600000000000000e-008	2.706675349533418800000000000000e-008	
5.347494004001930900000000000000e-007	4.033725675660293800000000000000e-013	3.395365832460697200000000000000e-008	3.316619799593733000000000000000e-008	2.638759156311309200000000000000e-008	
3.901530800938095200000000000000e-007	2.942975521906660400000000000000e-013	2.873969969952725900000000000000e-008	1.801115844967377000000000000000e-008	2.379119532464698000000000000000e-008	
3.745469476650758000000000000000e-037	7.803032430042831800000000000000e-009	2.644119425013165700000000000000e-038	1.879954527612617700000000000000e-038	2.530146109434172400000000000000e-038	
8.629566562705217400000000000000e-038	1.950758107141440500000000000000e-009	6.177414828946135700000000000000e-030	8.815605793848473600000000000000e-039	4.589782726318321500000000000000e-039	
6.296130433796319200000000000000e-038	1.341996553792077800000000000000e-014	8.973541455090065900000000000000e-010	2.688441775818981200000000000000e-031	4.346550912431115500000000000000e-039	
4.593655793872153800000000000000e-038	9.232076205639136300000000000000e-020	7.595567911016165800000000000000e-010	3.905329980028358900000000000000e-011	1.838707473823208000000000000000e-032	
3.351530559040805700000000000000e-038	6.351076746500617300000000000000e-025	6.429143197496488400000000000000e-010	5.252451162533189900000000000000e-011	2.670973982802906700000000000000e-012	
3.217469257433850600000000000000e-068	3.175582063986822800000000000000e-055	4.730865888421497100000000000000e-011	9.954168089076875400000000000000e-041	7.075242159073883500000000000000e-042	
2.347465074211433900000000000000e-068	2.184596937238459000000000000000e-060	4.004363412864945100000000000000e-011	2.058896420996200300000000000000e-012	1.257883114462094000000000000000e-041	
1.712710156254162100000000000000e-068	1.502862683479994000000000000000e-065	3.389427373440427700000000000000e-011	2.769086771321332800000000000000e-012	1.408141898863803000000000000000e-013	
1.249593065967783500000000000000e-068	1.033967465437101800000000000000e-070	2.868924903998152200000000000000e-011	2.855496184699938200000000000000e-012	3.042403970675798000000000000000e-013	
9.117029082900148400000000000000e-069	7.588332341265769800000000000000e-075	2.428354172529807000000000000000e-011	2.672046342608737400000000000000e-012	4.434476651582221000000000000000e-013	
6.651783013382221400000000000000e-069	5.017531495198466500000000000000e-075	2.055440342486818200000000000000e-011	2.388857306094401800000000000000e-012	5.444444261676748700000000000000e-013	
4.853139861109825800000000000000e-069	3.660786635582897900000000000000e-075	1.739793580901333800000000000000e-011	2.085392515208749600000000000000e-012	6.074535821118746900000000000000e-013	
3.540850094494763300000000000000e-069	2.670909364941616000000000000000e-075	1.472619585000141200000000000000e-011	1.796743095849822100000000000000e-012	6.380916879037958300000000000000e-013	
2.583403683077957900000000000000e-069	1.948695060908002900000000000000e-075	1.246474562230824000000000000000e-011	1.536574785940501100000000000000e-012	6.433398369066604500000000000000e-013	
1.884850928910350700000000000000e-069	1.421767616023261600000000000000e-075	1.055057837145616500000000000000e-011	1.308460433196898500000000000000e-012	6.298267514505465200000000000000e-013	
1.375186947160129800000000000000e-069	1.037321433467675400000000000000e-075	8.930363069184334300000000000000e-012	1.111439030692405800000000000000e-012	6.032034613819929800000000000000e-013	
3.168432521119773900000000000000e-070	2.750363612016600700000000000000e-071	1.300902849757246700000000000000e-032	7.897989029970300500000000000000e-013	1.189203814083356200000000000000e-013	
7.300072664026274700000000000000e-071	1.321269063079002600000000000000e-071	1.895049743661875600000000000000e-053	3.298551278122226200000000000000e-013	3.161644140032712400000000000000e-014	
1.681937694580592400000000000000e-071	4.763167965246949400000000000000e-072	2.760554742133952400000000000000e-074	1.377621631672826700000000000000e-013	1.012213088709302100000000000000e-014	
3.875186643540642900000000000000e-072	1.527175100645060000000000000000e-072	3.811063468639411500000000000000e-093	5.753560275507647600000000000000e-014	3.701103980214829100000000000000e-015	
2.827335577719756700000000000000e-072	1.263866188569830200000000000000e-077	7.025047864546008200000000000000e-073	2.868172108233927200000000000000e-014	6.953814996024501500000000000000e-015	
2.062823601635917400000000000000e-072	1.556086996425385100000000000000e-078	5.946294050581422300000000000000e-073	1.429794918021471200000000000000e-014	7.633461687375326900000000000000e-015	
1.505035781744035500000000000000e-072	1.135268101872712500000000000000e-078	5.033149694711145700000000000000e-073	7.127583110271609500000000000000e-015	7.204060932240014300000000000000e-015	
1.098073874340744100000000000000e-072	8.282914317480905300000000000000e-079	4.260231777894007600000000000000e-073	3.553127819486781900000000000000e-015	6.363420000811494500000000000000e-015	
8.011545294374665800000000000000e-073	6.043213009121326800000000000000e-079	3.606006741566787300000000000000e-073	1.771247996171005500000000000000e-015	5.433289116872004500000000000000e-015	
5.845222211697898700000000000000e-073	4.409127279819598200000000000000e-079	3.052247718356199100000000000000e-073	8.829739945558617400000000000000e-016	4.552766056375888500000000000000e-015	
1.346739960480350900000000000000e-073	1.169040071853817100000000000000e-074	4.446270371558865900000000000000e-094	3.687691876044398300000000000000e-016	7.900945028386201800000000000000e-016	
3.102890626681201000000000000000e-074	5.616044633849597400000000000000e-075	9.254921775920883600000000000000e-096	1.540144042349086600000000000000e-016	1.402005424391838900000000000000e-016	
2.263868522878000400000000000000e-074	5.571128200676578700000000000000e-080	2.583396124357693200000000000000e-075	7.677677774112737900000000000000e-017	1.248871248749629500000000000000e-016	
5.215956031460798000000000000000e-075	4.527816705327112200000000000000e-076	3.763326016466593200000000000000e-096	3.206539505019470800000000000000e-017	2.242565913374757500000000000000e-017	
3.805560716450274900000000000000e-075	5.985404675655176200000000000000e-081	2.082808255803712900000000000000e-076	1.598472377424708200000000000000e-017	2.048438503941610500000000000000e-017	
2.776536512048313600000000000000e-075	2.094399098366495600000000000000e-081	1.762986232822132700000000000000e-076	7.968446786294259000000000000000e-018	1.780119210401384500000000000000e-017	
2.025760611153330600000000000000e-075	1.528057625594927300000000000000e-081	1.492260257034245000000000000000e-076	3.972301622646846600000000000000e-018	1.506440661168210300000000000000e-017	
1.477994629601653800000000000000e-075	1.114870607957705600000000000000e-081	1.263106114280297500000000000000e-076	1.980207762499334800000000000000e-018	1.255885776338827500000000000000e-017	
3.405301555647302700000000000000e-076	2.955978208204300300000000000000e-077	1.839999351529501300000000000000e-097	8.270227802486952600000000000000e-019	2.172962753509530500000000000000e-018	
