4.082608999999999800000000000000e-001	0.000000000000000000000000000000e+000	0.000000000000000000000000000000e+000	0.000000000000000000000000000000e+000	0.000000000000000000000000000000e+000	
1.579210882763984700000000000000e-001	3.936805413835549200000000000000e-018	0.000000000000000000000000000000e+000	0.000000000000000000000000000000e+000	0.000000000000000000000000000000e+000	
6.108610969701491800000000000000e-002	1.522811994205978300000000000000e-018	3.021904335553549100000000000000e-020	0.000000000000000000000000000000e+000	0.000000000000000000000000000000e+000	
2.362897089073201200000000000000e-002	5.890452094857986000000000000000e-019	1.618307902346590600000000000000e-020	2.613097345145713200000000000000e-024	0.000000000000000000000000000000e+000	
9.140020016405537100000000000000e-003	2.278510151866035200000000000000e-019	6.928143188798463800000000000000e-021	1.401514561981266000000000000000e-024	3.819933197986875200000000000000e-026	
3.535488967615629800000000000000e-003	8.813599412324476300000000000000e-020	2.779287692044391100000000000000e-021	6.002337509707321300000000000000e-025	3.531934186066168900000000000000e-026	
1.367577118835187800000000000000e-003	3.409224862891614700000000000000e-020	1.089847332309297300000000000000e-021	2.408202584083011600000000000000e-025	2.248769284691970800000000000000e-026	
5.289981649194286200000000000000e-004	1.318736377955369100000000000000e-020	4.237662503243703500000000000000e-022	9.443775182603822300000000000000e-026	1.225157118272282200000000000000e-026	
2.046239693791246600000000000000e-004	5.101058758171252600000000000000e-021	1.642456295157816600000000000000e-022	3.672096272817275700000000000000e-026	6.137373940137367800000000000000e-027	
7.915144441161963400000000000000e-005	1.973161648475908100000000000000e-021	6.358113846552711500000000000000e-023	1.423260712981551600000000000000e-026	2.919723495099831800000000000000e-027	
3.061689777329112600000000000000e-005	7.632468229814998400000000000000e-022	2.460131169450061000000000000000e-023	5.509599987282796200000000000000e-027	1.341681629203322000000000000000e-027	
1.184304893269322400000000000000e-005	2.952346622190420900000000000000e-022	9.517210134476306100000000000000e-024	2.131819675787196100000000000000e-027	6.014682752607874100000000000000e-028	
4.581058768942980200000000000000e-006	1.142009414924280600000000000000e-022	3.681551295487238300000000000000e-024	8.247114569909034200000000000000e-028	2.646922954447225300000000000000e-028	
1.772018300673940500000000000000e-006	4.417453878799941100000000000000e-023	1.424099865002621000000000000000e-024	3.190239511361619600000000000000e-028	1.148264607506005600000000000000e-028	
6.854417322063488800000000000000e-007	1.708733616055037600000000000000e-023	5.508654975511623000000000000000e-025	1.234050418022147100000000000000e-028	4.924660431618391900000000000000e-029	
2.651385530676248800000000000000e-007	6.609623214514962600000000000000e-024	2.130830885467031500000000000000e-025	4.773512230830733100000000000000e-029	2.092466924624204800000000000000e-029	
1.025593409617941500000000000000e-007	2.556695708879175200000000000000e-024	8.242362948723716400000000000000e-026	1.846466591954223400000000000000e-029	8.822107435629504000000000000000e-030	
3.058904670041940700000000000000e-009	2.037683786567993900000000000000e-010	1.074745729886403100000000000000e-026	8.419102861238156500000000000000e-057	1.216343316595652300000000000000e-031	
9.123398895367381500000000000000e-011	1.342708930627557800000000000000e-011	5.272602705476345900000000000000e-013	1.095474350778722200000000000000e-057	1.554525681595374700000000000000e-033	
4.362732283673543400000000000000e-013	2.155422849386952700000000000000e-012	2.503832300516512100000000000000e-021	5.374295393856868400000000000000e-044	4.080376526501758400000000000000e-036	
1.222370698564574700000000000000e-015	1.979749914561373000000000000000e-014	9.991596479411876100000000000000e-044	2.552123714096573900000000000000e-052	1.510298327138738600000000000000e-037	
5.845273423210886500000000000000e-018	2.320363812720230800000000000000e-015	2.096678461634329300000000000000e-024	1.018430464631374000000000000000e-074	3.964286930111865500000000000000e-040	
3.845979140833009600000000000000e-021	4.995513777654074000000000000000e-017	9.592428775535966100000000000000e-018	2.137117099123870400000000000000e-055	2.917410326897407500000000000000e-042	
2.530515594529265800000000000000e-024	1.075340044249050400000000000000e-018	9.747777583876089200000000000000e-019	9.777437949329728200000000000000e-049	2.146989651742359600000000000000e-044	
2.397582549317454500000000000000e-054	1.025492144226879100000000000000e-048	9.252679831482381500000000000000e-049	9.935782970136309100000000000000e-050	2.146993333016189700000000000000e-074	
2.271632742836709900000000000000e-084	9.779549665357379500000000000000e-079	8.784939446250827100000000000000e-079	1.899283005365478100000000000000e-079	3.740891838737111500000000000000e-081	
1.494652433176359700000000000000e-087	2.105148456069113000000000000000e-080	7.440188940176603200000000000000e-080	2.723211128050430600000000000000e-109	8.015545842193046400000000000000e-083	
9.834274061441439100000000000000e-091	4.531547590652552100000000000000e-082	6.045910536803050400000000000000e-081	7.583687864265790200000000000000e-111	5.898825344378817000000000000000e-085	
6.470597723512913100000000000000e-094	9.754620121582648600000000000000e-084	4.860932485302260700000000000000e-082	6.162518013326371300000000000000e-112	4.341081833793826700000000000000e-087	
6.130684283901333200000000000000e-124	1.604755354354797500000000000000e-084	9.104205485867986900000000000000e-085	4.954685290146285800000000000000e-113	4.341081833793827100000000000000e-117	
4.033769195687223800000000000000e-127	3.454400192160684500000000000000e-086	7.955011140195922500000000000000e-086	9.279798297073922900000000000000e-116	1.376039886652680700000000000000e-116	
3.821867232299382400000000000000e-157	3.294269398612961000000000000000e-116	7.304298058825963800000000000000e-116	8.108439440056882600000000000000e-117	1.725430788396322000000000000000e-146	
3.621096902852231700000000000000e-187	3.141561564078618400000000000000e-146	6.712488353697041000000000000000e-146	1.524832707471767700000000000000e-146	3.052884208257497000000000000000e-148	
3.430873440351598100000000000000e-217	2.995932592838815600000000000000e-176	6.173922176110596000000000000000e-176	4.159921053741129500000000000000e-149	1.078302745202691700000000000000e-150	
3.250642796783048500000000000000e-247	2.857054339938216900000000000000e-206	5.683500627617723400000000000000e-206	7.739946617365683500000000000000e-152	3.242689972006029200000000000000e-153	
2.138805747064474800000000000000e-250	6.150101966703924800000000000000e-208	4.670054307601158500000000000000e-207	7.448532209259233200000000000000e-182	4.530956402521229300000000000000e-155	
1.407257059497002700000000000000e-253	1.323872411949764100000000000000e-209	3.765693714077852600000000000000e-208	7.168089757608076500000000000000e-212	3.334435481708270900000000000000e-157	
9.259244016069364300000000000000e-257	2.849770902353009100000000000000e-211	3.021435216452348100000000000000e-209	3.845220854901843600000000000000e-239	2.453888096448744000000000000000e-159	
6.092248688364028200000000000000e-260	6.134423621636774200000000000000e-213	2.421060174038738400000000000000e-210	3.079709637472064700000000000000e-240	1.805872934991658800000000000000e-161	
4.008479959752599300000000000000e-263	1.320497487662036600000000000000e-214	1.939292397283813600000000000000e-211	2.467755161615423500000000000000e-241	1.328983608525160000000000000000e-163	
1.195557416191323400000000000000e-264	4.762793558999312700000000000000e-216	9.721991579106733100000000000000e-213	1.976695529750226400000000000000e-242	1.698483579170627200000000000000e-165	
3.565834305676039900000000000000e-266	1.717852756070600900000000000000e-217	4.873746141284900000000000000000e-214	9.909499630692965000000000000000e-244	2.170716365654594900000000000000e-167	
2.484207755092533000000000000000e-269	2.510066952570405600000000000000e-219	8.490975899416395100000000000000e-216	4.967746083111862700000000000000e-245	7.995143445084422700000000000000e-170	
1.730671602053556200000000000000e-272	3.667622899646903900000000000000e-221	1.479282220665291900000000000000e-217	8.654741351588439900000000000000e-247	2.944756842435293500000000000000e-172	
1.205705999433632400000000000000e-275	5.359003559741524300000000000000e-223	2.577171962878357600000000000000e-219	1.507813136855263500000000000000e-248	1.084607539643450900000000000000e-174	
8.399785120096217700000000000000e-279	7.830390402483092500000000000000e-225	4.489881324479858900000000000000e-221	2.626877878526392300000000000000e-250	3.994806967079044400000000000000e-177	
