9	22	22	22	22	22	22	24	24	24	24	22	22	24	24	24	24	24	24	24	24	24	28	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	24	24	24	19	20	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	21	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	20	20	20	19	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	24	24	24	24	24	24	24	24	24	24	24	
22	22	22	22	24	22	22	28	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	24	24	24	28	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	22	22	22	22	22	22	28	22	28	28	28	9	28	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	19	19	22	19	19	19	19	19	19	19	19	19	19	19	24	20	19	20	20	19	20	20	20	20	20	24	24	20	19	20	20	20	20	20	20	24	24	24	24	24	
24	24	24	22	22	22	24	22	22	24	24	28	24	24	24	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	22	22	22	22	22	28	28	28	28	28	28	28	28	28	28	9	22	22	20	20	22	22	22	22	22	9	22	22	19	19	22	22	22	19	22	22	19	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	19	19	19	20	19	20	20	24	24	24	20	24	24	20	20	20	24	24	24	24	22	24	24	24	24	24	
32	22	22	22	22	24	24	24	24	24	12	28	24	24	24	24	24	24	22	24	24	24	24	24	24	24	24	24	24	24	24	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	22	22	28	28	28	28	28	28	16	28	28	28	28	28	28	22	22	22	22	22	22	22	22	22	22	22	19	22	22	22	9	19	19	19	19	19	19	19	19	19	19	19	20	20	20	20	19	19	20	20	20	20	19	20	20	20	20	20	20	20	24	20	20	24	20	20	20	20	24	24	21	24	21	21	24	24	24	
24	24	24	22	24	24	24	24	24	24	22	22	22	22	9	12	12	24	24	24	24	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	22	22	22	22	22	22	22	28	28	28	28	22	28	22	22	22	22	22	22	22	22	22	22	22	22	9	24	19	19	19	19	19	19	19	19	19	20	19	19	19	19	19	20	20	20	20	20	19	20	20	19	24	24	24	24	24	24	24	24	24	24	20	20	24	24	24	24	24	24	24	24	24	24	24	24	24	22	24	24	24	24	
3	12	12	12	24	24	24	22	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	20	24	22	28	28	28	28	28	28	16	16	28	22	16	28	22	22	24	24	22	20	20	19	19	19	22	22	19	19	19	19	19	19	19	19	19	19	19	20	19	19	19	19	19	19	19	20	20	20	20	20	19	19	20	20	20	24	24	24	12	12	20	24	24	24	24	24	12	24	24	19	19	24	24	24	24	24	24	24	24	24	24	
22	9	28	12	12	12	24	24	24	22	22	24	24	24	24	24	24	24	32	24	24	24	24	24	24	24	22	24	24	24	22	24	24	24	24	24	20	20	24	24	22	22	22	28	28	28	28	28	28	28	28	28	28	28	28	28	28	22	22	22	22	22	22	22	9	9	22	9	19	19	22	22	9	22	22	22	22	19	19	19	19	19	19	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	12	20	20	20	20	24	12	24	24	20	22	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	
24	22	24	12	12	12	22	9	12	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	24	24	24	24	22	22	22	22	22	22	22	22	28	26	16	22	22	28	28	28	28	22	22	22	22	22	22	22	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	20	20	20	24	24	20	20	24	24	24	24	24	24	24	24	24	24	24	24	24	22	24	
24	12	24	24	12	24	24	24	12	12	22	22	24	24	24	24	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	20	20	20	24	28	28	28	28	28	28	28	28	9	9	28	28	28	28	9	9	9	9	9	12	12	12	9	9	9	9	9	9	9	9	9	20	20	20	20	20	20	20	19	19	20	20	20	20	20	20	20	20	20	19	19	20	20	20	20	19	19	19	19	20	12	12	24	20	20	20	20	24	24	24	24	24	24	24	24	24	24	24	24	
24	24	12	12	13	13	12	24	24	24	24	24	24	24	24	24	24	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	28	22	22	24	24	20	20	22	22	22	22	22	22	28	28	28	28	22	22	28	28	9	9	9	9	9	22	12	12	22	22	12	20	22	22	22	22	19	22	22	22	22	20	20	20	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	19	19	20	20	20	20	20	20	12	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	
