24	8	22	22	22	24	8	13	13	12	24	24	24	24	24	24	24	24	24	24	24	24	24	12	24	24	24	24	24	24	24	24	24	24	12	24	12	12	12	12	9	12	9	9	12	11	11	11	20	20	19	19	19	19	19	19	19	19	19	19	19	19	20	20	20	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	24	24	24	24	20	20	20	20	22	22	22	24	24	24	22	22	24	24	24	24	22	
12	24	24	3	3	8	9	16	24	24	22	24	24	24	24	24	24	12	24	24	24	24	24	24	24	24	12	24	24	24	24	24	24	24	24	24	24	12	9	9	9	9	5	6	5	5	5	6	6	5	1	8	3	3	11	9	9	19	19	19	19	24	19	19	19	20	20	20	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	28	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	12	24	20	20	20	24	20	20	24	24	24	24	24	12	20	24	24	24	24	24	24	24	24	
8	22	22	22	16	24	24	12	12	24	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	22	24	24	22	22	22	12	12	12	12	12	12	9	9	9	5	5	5	5	6	11	11	11	11	23	19	19	19	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	20	20	20	20	20	24	24	20	20	24	24	24	24	24	24	
22	22	22	24	24	24	24	24	22	22	24	24	24	24	24	24	24	24	24	24	24	22	22	24	22	24	24	24	22	22	24	22	24	24	24	12	24	12	12	16	9	16	15	13	15	6	6	1	6	6	6	6	6	3	3	2	2	1	9	9	9	9	19	19	19	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	24	24	24	24	20	20	20	20	20	20	24	24	20	20	20	20	24	
22	22	22	24	24	24	22	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	22	22	22	22	22	24	24	24	24	22	24	22	24	24	12	12	12	12	9	9	9	9	9	9	12	12	12	22	22	22	22	22	22	22	22	22	19	19	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	22	22	22	
24	22	22	22	22	22	22	22	24	22	22	24	24	24	24	24	24	24	24	24	22	22	24	22	22	22	22	22	22	22	22	22	12	9	9	9	9	9	9	9	9	9	9	9	9	3	3	3	9	9	9	9	9	9	19	22	19	19	19	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	20	20	24	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	24	22	22	
24	8	22	22	24	22	22	22	22	8	3	22	22	24	24	24	24	24	24	24	24	24	24	24	22	22	22	24	24	22	22	22	22	22	22	22	12	24	12	12	12	12	12	9	9	9	1	1	11	11	11	12	6	2	11	11	11	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	24	24	20	20	20	20	24	24	
24	22	22	22	22	22	22	22	22	24	22	24	24	24	24	24	22	22	22	24	24	22	22	22	22	22	22	22	22	22	22	24	24	24	22	20	24	22	9	9	9	9	9	12	12	12	9	9	9	9	9	22	9	9	22	22	22	23	9	9	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	22	24	
16	12	12	24	22	22	24	22	24	24	24	24	24	24	24	24	24	22	24	22	22	22	22	22	22	22	22	22	22	24	24	22	24	22	24	24	24	24	12	12	12	12	12	9	9	9	9	12	12	12	12	11	22	22	22	23	22	22	22	22	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	20	20	20	20	20	20	20	20	22	22	
24	12	22	24	24	24	24	24	24	24	20	24	24	24	24	24	22	24	24	24	24	22	22	22	22	22	22	22	22	22	22	24	22	24	24	22	22	22	22	22	22	12	12	9	9	12	12	12	12	24	12	24	24	23	22	22	21	21	21	23	19	22	22	22	19	19	19	19	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	24	24	24	20	20	20	20	22	22	
