22	22	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	12	12	12	13	10	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	24	24	24	24	24	22	24	24	24	24	24	24	24	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	24	24	24	24	24	24	24	22	22	12	12	22	16	16	12	24	16	16	24	24	24	24	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	
24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	12	10	10	14	14	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	24	24	24	24	20	12	9	22	22	22	24	24	24	24	24	24	24	24	22	24	24	24	24	24	24	24	24	22	22	22	22	22	24	22	22	24	24	24	24	24	24	22	24	24	24	24	24	24	24	24	24	24	24	12	12	24	24	24	24	24	24	22	22	22	22	22	24	24	22	22	22	24	22	24	24	12	24	24	24	24	
22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	12	13	12	14	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	16	12	24	24	12	24	24	12	12	24	24	24	24	24	24	24	8	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	22	22	22	22	22	22	24	22	22	24	22	24	24	22	22	22	24	24	22	22	22	22	22	22	22	22	22	22	22	22	22	
24	24	24	24	24	24	24	24	24	24	12	24	24	24	12	12	12	12	12	12	12	24	24	24	24	12	24	12	24	20	24	22	22	22	12	24	24	22	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	19	20	20	24	24	24	12	12	12	12	12	12	24	24	12	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	
24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	12	12	10	10	10	12	12	12	12	12	12	12	12	12	12	12	12	20	20	20	20	20	19	20	12	24	22	24	24	24	24	24	24	22	24	24	24	24	24	24	24	24	24	24	22	24	24	24	22	24	24	24	24	24	24	24	24	24	24	24	22	24	24	24	12	16	12	12	24	24	12	12	12	22	16	12	22	22	24	16	16	22	22	24	22	24	24	24	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	
24	24	24	24	24	24	24	24	24	24	24	12	12	12	12	12	12	12	24	12	12	12	12	12	12	12	12	12	12	12	12	12	20	20	20	12	20	20	20	12	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	24	24	24	24	24	24	22	22	24	24	24	24	24	24	24	24	24	20	20	20	12	12	12	12	12	12	12	12	12	20	24	12	12	24	24	24	24	24	12	12	24	12	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	
24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	12	12	14	13	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	24	24	24	24	24	24	24	24	24	24	24	24	22	24	24	22	24	24	24	24	24	24	22	24	24	24	22	22	24	24	24	19	19	24	24	24	24	24	24	24	23	23	24	24	20	20	24	24	24	24	24	12	24	24	24	22	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	
24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	12	12	12	12	12	12	12	12	12	12	12	12	20	20	20	20	20	20	20	20	20	20	20	20	20	12	12	12	12	19	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	24	24	24	24	24	20	19	19	19	24	24	24	24	24	20	20	12	12	12	12	24	12	12	12	9	9	22	24	9	22	22	22	22	22	22	24	24	24	24	24	24	24	24	20	12	12	24	24	24	24	24	24	24	24	24	
12	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	12	24	10	10	10	10	10	12	12	12	24	12	20	20	12	12	12	12	24	20	12	12	12	12	20	12	19	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	19	20	12	24	22	24	24	22	24	20	20	20	24	22	22	24	24	22	24	24	24	24	24	24	22	24	24	24	24	24	24	24	24	24	
24	24	24	24	24	24	24	24	24	24	24	24	24	12	12	10	13	13	13	12	12	12	12	12	20	20	20	20	20	12	12	20	20	20	20	20	20	12	12	12	12	12	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	24	24	24	24	24	22	22	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	20	12	12	12	20	20	24	24	24	24	24	22	24	24	22	22	24	12	24	24	12	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	
