24	8	8	24	24	24	24	24	24	24	9	9	13	12	12	9	9	9	12	12	12	9	12	12	9	9	12	9	9	9	9	9	9	9	9	9	9	9	9	9	9	12	12	12	12	12	12	12	12	12	12	12	20	20	24	20	24	22	24	24	19	19	22	22	22	24	24	22	22	24	24	22	24	22	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	24	24	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	
24	14	24	22	22	22	24	24	24	24	24	10	9	9	9	12	12	12	12	12	12	12	12	9	12	12	9	9	12	12	12	12	9	9	9	9	9	9	9	9	12	9	9	9	9	12	9	12	9	12	9	12	12	12	12	24	24	24	24	24	20	20	20	24	19	19	19	19	19	22	22	22	22	22	22	24	24	22	22	22	20	20	20	20	20	20	20	24	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	22	22	22	28	22	22	22	22	22	22	22	22	22	22	22	22	
10	24	24	8	24	22	24	8	3	9	9	9	9	9	12	12	12	9	12	9	9	9	9	9	9	9	12	9	12	16	16	16	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	12	12	12	20	24	24	24	24	22	22	24	24	22	24	19	19	19	24	19	19	19	19	19	19	24	20	20	20	24	24	20	20	20	20	20	20	20	20	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	22	22	22	20	22	22	22	22	22	22	22	22	22	22	
22	22	22	24	24	24	22	24	9	9	9	9	9	12	12	12	12	12	12	9	12	12	9	9	12	16	12	12	9	16	16	16	9	9	9	9	9	9	9	9	9	9	9	9	9	12	12	12	12	12	12	24	20	24	24	20	24	22	19	24	19	19	19	19	19	19	19	24	24	24	19	19	24	24	24	24	24	24	24	24	20	20	20	20	20	24	24	24	24	20	20	20	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	20	
24	12	22	22	22	24	24	24	24	24	9	9	12	12	12	12	9	12	12	9	9	12	12	12	9	12	9	9	12	12	9	9	9	9	9	9	9	9	9	9	9	12	9	12	12	9	9	9	12	12	12	20	12	20	24	24	24	24	22	24	19	19	19	19	19	19	19	19	19	19	24	20	20	24	24	24	20	20	20	20	20	20	20	20	20	20	20	20	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	22	22	22	22	22	22	22	22	
24	24	12	12	24	22	22	12	12	24	24	12	12	12	12	12	12	16	16	12	12	12	12	12	12	12	12	12	12	9	9	12	12	9	9	12	12	12	12	12	12	12	12	12	12	9	12	12	12	20	20	20	20	24	24	24	24	24	19	19	19	19	19	19	19	19	24	19	19	24	19	24	20	20	20	20	20	20	20	20	20	20	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	20	20	20	20	26	22	22	24	24	24	22	20	20	
24	24	24	24	22	24	24	22	24	22	9	12	16	16	12	12	12	9	9	12	12	12	9	9	9	9	12	12	12	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	12	9	12	9	9	9	12	20	20	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	20	20	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	20	
24	24	12	10	24	24	24	22	22	24	9	9	28	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	9	9	9	9	9	9	9	9	9	9	9	12	9	9	9	9	9	9	12	12	12	12	12	24	24	24	24	24	19	24	19	19	19	19	19	24	24	24	24	24	24	24	24	24	24	20	20	20	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	28	28	28	28	22	22	22	
24	12	24	22	24	24	24	12	9	12	12	12	12	9	9	12	12	12	12	12	12	12	12	12	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	12	9	12	12	12	12	24	24	20	20	24	19	24	24	24	24	24	24	24	24	19	19	24	22	24	24	24	20	20	20	20	20	20	20	20	20	20	20	24	24	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	20	24	24	24	24	24	24	24	20	20	22	22	22	22	22	22	22	22	22	22	22	22	
24	10	10	12	22	24	24	12	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	16	12	12	12	12	12	12	12	12	12	12	24	24	24	24	20	24	24	24	24	24	24	24	24	19	24	24	24	24	24	24	24	24	24	24	24	24	24	20	20	20	20	20	20	20	20	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	22	28	
24	24	24	24	22	22	22	22	24	24	24	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	16	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	24	24	24	24	24	24	24	22	24	24	24	19	24	24	24	24	24	19	19	24	24	24	24	24	22	22	20	20	20	20	22	22	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	22	22	22	22	22	22	22	22	
